"Numero FINESS";"SIRET";"APE";"Raison sociale";"Complement distribution";"Adresse";"Lieudit_BP";"Code postal";"Libelle routage";"Tel";"Fax";"Date ouvert";"Code categorie";"Lib categorie";"Code statut";"Lib statut";"Code tarif";"Lib tarif";"Code PSPH";"Lib PSPH";"FINESS juridique";"SOC:";"Discipline1";"Mode de fonctionnement1";"Clientele1";"Capacite hommes1";"Capacite femmes1";"Capacite totale1";"Discipline2";"Mode de fonctionnement2";"Clientele2";"Capacite hommes2";"Capacite femmes2";"Capacite totale2";"Discipline3";"Mode de fonctionnement3";"Clientele3";"Capacite hommes3";"Capacite femmes3";"Capacite totale3";"Discipline4";"Mode de fonctionnement4";"Clientele4";"Capacite hommes4";"Capacite femmes4";"Capacite totale4";"Discipline5";"Mode de fonctionnement5";"Clientele5";"Capacite hommes5";"Capacite femmes5";"Capacite totale5";"Discipline6";"Mode de fonctionnement6";"Clientele6";"Capacite hommes6";"Capacite femmes6";"Capacite totale6";
"670798958";"327 274 593 00018";;"MR ABBAYE NOTRE-DAME D'ALTBRONN";;"16 RUE PRINCIPALE";;"67120";"ERGERSHEIM";"03 88 38 10 35 ";;"04 avril 1904";"200";"Maison de Retraite";"61";"Association Loi 1901 Reconnue d'Utilite Publique";"01";"Etablissement Tarif Libre";;;"670798941";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670798974";;;"MR DU COUVENT DE ROSHEIM";;"3 RUE SAINT BENOIT";;"67560";"ROSHEIM";"03 88 50 41 67 ";;"04 avril 1904";"200";"Maison de Retraite";"61";"Association Loi 1901 Reconnue d'Utilite Publique";"01";"Etablissement Tarif Libre";;;"670798966";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670799220";"266 700 046 00060";;"MR MAISON DES AINES - EHPAD";;"6 ROUTE DE STRASBOURG";"BP 90 007";"67241";"BISCHWILLER CEDEX";"03 88 80 22 22 ";"03 88 80 22 65";"01 fevrier 1993";"200";"Maison de Retraite";"11";"Etablissement Public Departemental d'Hospitalisation";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670780584";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"140";"Pôles d'activite et de soins adaptes";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670799519";;;"MR SOEURS N/DAME MILLY-LE-CLERC";;"4 RUE DE METZERAL";;"67100";"STRASBOURG";"03 88 84 34 40 ";;"04 avril 1904";"200";"Maison de Retraite";"60";"Association Loi 1901 non Reconnue d'Utilite Publique";"01";"Etablissement Tarif Libre";;;"750000044";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670799527";;;"MR SOEURS N/DAME MILLY LE CLERC";;"3 PLACE SAINTE ALOYSE";;"67100";"STRASBOURG";"03 88 34 58 72 ";;"04 avril 1904";"200";"Maison de Retraite";"60";"Association Loi 1901 non Reconnue d'Utilite Publique";"01";"Etablissement Tarif Libre";;;"750000044";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees (Sans Autre Indication)";"0";"0";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"670799600";;;"MR CLINIQUE DE LA TOUSSAINT - EHPAD";;"11 RUE DE LA TOUSSAINT";;"67000";"STRASBOURG";"03 88 21 70 70 ";;"03 octobre 1994";"200";"Maison de Retraite";"63";"Fondation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"670014604";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"30";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680000965";"266 801 125 00110";;"MR SPEC PERS HAND VIEIL EHPAD";;"33 RUE DES BRUYERES";;"68650";"LE BONHOMME";"03 89 47 29 00 ";"03 89 47 29 04";"01 janvier 1901";"200";"Maison de Retraite";"22";"Etablissement Social et Medico-Social Intercommunal";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680001153";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"45";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680001047";"266 802 008 00059";;"MR ST VINCENT STE CROIX A.M. EHPAD";;"13 RUE DE L'HOPITAL";;"68160";"STE CROIX AUX MINES";"03 89 58 73 70 ";"03 89 58 75 06";"01 janvier 1901";"200";"Maison de Retraite";"14";"Etablissement Public Intercommunal d'Hospitalisation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680001054";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"64";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680001070";"266 800 176 00015";;"M R  DE SOULTZMATT EHPAD";;"22 RUE DE L  HOPITAL";;"68570";"SOULTZMATT";"03 89 47 00 35 ";"03 89 47 66 04";"01 janvier 2002";"200";"Maison de Retraite";"21";"Etablissement Social et Medico-Social Communal";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680000759";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"62";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680002086";"266 802 081 00023";;"RESID HOSP WEISS AMMERSCHWIHR EHPAD";;"7 RUE DU  TIR";;"68770";"AMMERSCHWIHR";"03 89 78 24 91 ";"03 89 78 29 24";"04 avril 1904";"200";"Maison de Retraite";"14";"Etablissement Public Intercommunal d'Hospitalisation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680012648";"";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"10";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"6";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"57";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680002094";"266 800 416 00015";;"MR BERGHEIM EHPAD";;"79 RUE DES VIGNERONS";;"68750";"BERGHEIM";"03 89 73 63 39 ";"03 89 73 71 43";"01 janvier 1901";"200";"Maison de Retraite";"21";"Etablissement Social et Medico-Social Communal";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680000957";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"62";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680002102";"266 800 366 00012";;"MR  'JULES SCHEURER' EHPAD";;"41 RUE JOFFRE";;"68620";"BITSCHWILLER LES THANN";"03 89 37 67 00 ";"03 89 37 67 19";"11 janvier 1950";"200";"Maison de Retraite";"22";"Etablissement Social et Medico-Social Intercommunal";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680001211";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"67";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680002128";"266 800 358 00019";;"MR 'CHARLES BLeGER' EHPAD";;"86 ROUTE DU VIN";;"68590";"ST HIPPOLYTE";"03 89 73 01 01 ";"03 89 73 05 94";"01 janvier 1901";"200";"Maison de Retraite";"21";"Etablissement Social et Medico-Social Communal";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680001286";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"40";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680002136";"266 800 341 00015";;"MR 'JEAN MONNET' EHPAD";;"53 RUE DU GeNeRAL DE GAULLE";;"68128";"VILLAGE NEUF";"03 89 69 77 44 ";"03 89 69 44 71";"01 octobre 1978";"200";"Maison de Retraite";"21";"Etablissement Social et Medico-Social Communal";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680001401";"";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"1";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"87";"Pôles d'activite et de soins adaptes";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"0";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"1";"";"";"";"";"";"";"";"";"";"";"";"";
"680002144";"266 800 259 00019";;"MR 'LES MAGNOLIAS' EHPAD";;"1 RUE CLeMENCEAU";;"68920";"WINTZENHEIM";"03 89 27 04 06 ";"03 89 27 54 48";"04 avril 1904";"200";"Maison de Retraite";"21";"Etablissement Social et Medico-Social Communal";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680001450";"";"Pôles d'activite et de soins adaptes";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"0";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"84";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680002151";"266 802 099 00017";;"M R  'BEAU REGARD'  EHPAD";;"18 RUE DU BEAU REGARD";;"68200";"MULHOUSE";"03 89 42 27 35 ";"03 89 59 88 38";"01 juin 1968";"200";"Maison de Retraite";"21";"Etablissement Social et Medico-Social Communal";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680011558";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"80";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680002177";"266 800 911 00023";;"MR 'LE SEQUOIA' EHPAD";"BATIMENT A";"1 RUE VICTOR HUGO";"ILLZACH-MODENHEIM";"68110";"ILLZACH";"03 89 45 96 77 ";"03 89 45 96 70";"01 janvier 1963";"200";"Maison de Retraite";"21";"Etablissement Social et Medico-Social Communal";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680001468";"";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"3";"Accueil temporaire pour Personnes agees";"Accueil de Jour";"Personnes Agees Autonomes";"0";"0";"6";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"81";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680002185";"266 800 804 00020";;"MR RESIDENCE BLANCHE DE CASTILLE EHPAD";;"79 AVENUE DU GENERAL DE GAULLE";;"68300";"ST LOUIS";"03 89 69 79 10 ";"03 89 67 64 48";"01 decembre 1963";"200";"Maison de Retraite";"17";"Centre Communal Action Sociale";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680010659";"";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"1";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"59";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680002276";"775 641 749 00111";;"M R  'BETHESDA'  EHPAD";;"26 RUE DES VERGERS";;"68090";"MULHOUSE CEDEX 1";"03 89 32 71 00 ";"03 89 32 71 04";"11 novembre 1969";"200";"Maison de Retraite";"61";"Association Loi 1901 Reconnue d'Utilite Publique";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"670780154";"";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"2";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"83";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680003019";"266 800 036 00011";;"MR DU CDRS COLMAR EHPAD";;"40 RUE DU STAUFFEN";;"68020";"COLMAR CEDEX";"03 89 80 44 00 ";"03 89 80 44 01";"04 avril 1904";"200";"Maison de Retraite";"11";"Etablissement Public Departemental d'Hospitalisation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680014495";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"15";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"320";"Unites d'hebergement renforcees";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680003050";"778 898 155 00016";;"MR NOTRE DAME DES APOTRES EHPAD";;"34 RUE BARTHOLDI";;"68000";"COLMAR";"03 89 24 03 09 ";"03 89 24 03 09";"01 octobre 1973";"200";"Maison de Retraite";"61";"Association Loi 1901 Reconnue d'Utilite Publique";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"750829483";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"51";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680003068";;;"MR 'LES eRABLES' EHPAD";;"1 RUE EMILE DE BARY";;"68500";"GUEBWILLER";"03 89 76 91 52 ";"03 89 83 06 48";"03 juillet 1979";"200";"Maison de Retraite";"13";"Etablissement Public Communal d'Hospitalisation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680001005";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"98";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680003076";"778 887 232 00016";;"MR EHPAD PETIT CHATEAU";;"32 RUE DU PETIT CHATEAU";;"68980";"BEBLENHEIM";"03 89 47 90 11 ";"03 89 47 92 50";"09 juin 1925";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680001534";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"53";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"15";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680003084";"775 641 749 00079";;"M R  BETHESDA EHPAD";"FOYER CAROLINE";"20 RUE DE LATTRE DE TASSIGNY";;"68140";"MUNSTER";"03 89 77 92 50 ";"03 89 77 92 51";"04 avril 1904";"200";"Maison de Retraite";"61";"Association Loi 1901 Reconnue d'Utilite Publique";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"670780154";"";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"1";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"54";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"12";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"6";"";"";"";"";"";"";"";"";"";"";"";"";
"680003357";;;"MR SAINTE ANNE";;"4 RUE WICKRAM";;"68000";"COLMAR";"03 89 41 29 52 ";;"11 avril 1995";"200";"Maison de Retraite";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680003340";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees Autonomes";"0";"0";"30";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680003365";"498 998 970 00012";;"MR 'LES FONTAINES DE LUTTERBACH' EHPAD";;"1 RUE DE LA LIBERTE";"BP 10";"68460";"LUTTERBACH";"03 89 50 14 15 ";"03 89 50 74 64";"01 decembre 2001";"200";"Maison de Retraite";"73";"Societe Anonyme";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680016961";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"70";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680003381";;;"M.R.DU MONASTERE ST ALPHONSE";;"1 RUE DU COUVENT";;"68440";"LANDSER";"03 89 81 30 10 ";"03 89 26 87 56";"11 avril 1995";"200";"Maison de Retraite";"64";"Congregation";"01";"Etablissement Tarif Libre";;;"680003373";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees Autonomes";"0";"6";"6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680003407";"419 281 928 00020";;"M R  LE PARC DES SALINES II EHPAD";;"3 RUE DU PORT";;"68100";"MULHOUSE";"03 89 45 20 50 ";"03 89 45 38 93";"01 fevrier 2002";"200";"Maison de Retraite";"72";"Societe à responsabilite limitee (S.A.R.L.)";"25";"Autorite mixte prefet PCG EHPAD DG partielle hebergt libre";;;"680009909";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"71";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680003423";"775 640 949 00498";;"M R  LES SARMENTS";;"53 AVENUE DE LA 1ERE DIVISION BLINDEE";;"68100";"MULHOUSE";"03 89 65 24 24 ";;"03 janvier 1995";"200";"Maison de Retraite";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"670792308";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees Autonomes";"0";"14";"14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680003456";;;"SERVICE ACCUEIL DE JOUR PERS AGeES";;"ANCIEN PRESBYTERE";;"68680";"KEMBS";"03 89 81 65 45 ";;"04 avril 1997";"207";"Centre de Jour pour Personnes Agees";"62";"Association de Droit Local";"11";"Tarif ternaire Prefet PCG hebergt libre";;;"680009859";"";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680003530";;;"MAISON SAINT JOSEPH";;"20 AVENUE FOCH";;"68000";"COLMAR";"03 89 41 24 23 ";;"11 avril 1995";"200";"Maison de Retraite";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680003522";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees Autonomes";"0";"45";"45";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680003563";;;"MR DU COUVENT SAINT-MARC";;"";;"68420";"GUEBERSCHWIHR";"03 89 49 31 01 ";;"11 avril 1995";"200";"Maison de Retraite";"62";"Association de Droit Local";"01";"Etablissement Tarif Libre";;;"680003522";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees Autonomes";"0";"50";"50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680003738";"509 168 480 00010";;"SERVICE ACC. DE JOUR ECLATE PERS AGeES";;"24 RUE DES BLeS";;"68200";"MULHOUSE";"03 89 42 19 47 ";"03 89 43 50 17";"01 janvier 2003";"207";"Centre de Jour pour Personnes Agees";"62";"Association de Droit Local";"11";"Tarif ternaire Prefet PCG hebergt libre";;;"680018199";"";"Plateforme d'accompagnement et de repit des aidants (PFR)";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"0";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"10";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Agees dependantes";"0";"0";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680004090";"266 800 051 00036";;"MR DE L'EPS DR THUET EHPAD";;"7 RUE COLBERT";;"68190";"ENSISHEIM";"03 89 81 12 55 ";;"01 janvier 1901";"200";"Maison de Retraite";"13";"Etablissement Public Communal d'Hospitalisation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680000981";"";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"3";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"123";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680004413";"304 691 512 00020";;"M R  LE FOYER DU PARC EHPAD";;"14 RUE ALFRED HARTMANN";;"68140";"MUNSTER";"03 89 77 42 21 ";"03 89 77 41 96";"15 octobre 1975";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680001625";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"80";"Accueil en Maison de Retraite";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"15";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680004439";;;"M.R. SAINTE ANNE EHPAD";;"9 RUE DE BELFORT";;"68990";"HEIMSBRUNN";"03 89 81 90 44 ";;"01 janvier 2007";"200";"Maison de Retraite";"75";"Autre Societe";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"330025479";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"25";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"40";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680004447";"413 162 769 00058";;"MR 'HOME DU FLORIMONT' EHPAD";;"1 RUE DE LA PROMENADE";;"68040";"INGERSHEIM";"03 89 27 94 00 ";"03 89 27 94 79";"01 octobre 1971";"200";"Maison de Retraite";"62";"Association de Droit Local";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680016011";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"69";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680004454";"778 917 500 00010";;"MR OEUVRE SCHYRR  EHPAD";;"18 RUE DE LA CHAPELLE";;"68720";"HOCHSTATT";"03 89 06 24 88 ";"03 89 06 07 51";"04 avril 1925";"200";"Maison de Retraite";"61";"Association Loi 1901 Reconnue d'Utilite Publique";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680001658";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"12";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"1";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"68";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680004462";"408 090 116 00042";;"MR 'FOYER NOTRE DAME' EHPAD";;"63 RUE THENARD";;"68200";"MULHOUSE";"03 89 42 39 82 ";"03 89 60 31 65";"04 avril 1904";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680015963";"";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"86";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680004470";"778 950 766 00015";;"M R  'JEAN DOLLFUS'  EHPAD";;"6 RUE DU PANORAMA";"B P  2144";"68060";"MULHOUSE CEDEX 2";"03 89 33 23 73 ";"03 89 59 16 82";"29 juin 1966";"200";"Maison de Retraite";"63";"Fondation";"20";"Autorite mixte prefet dpt PCG EHPAD tripartite DG global";;;"680001666";"";"Pôles d'activite et de soins adaptes";"Accueil de Jour";"Personnes Alzheimer ou maladies apparentees";"0";"0";"0";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"4";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"111";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"680004488";"309 204 766 00021";;"MR 'RESIDENCE LES VIOLETTES' EHPAD";;"22 FAUBOURG DE MULHOUSE";;"68260";"KINGERSHEIM";"03 89 52 27 70 ";"03 89 50 31 13";"01 août 1977";"200";"Maison de Retraite";"62";"Association de Droit Local";"21";"Autorite mixte prefet dpt PCG EHPAD tripartite DG partielle";;;"680001674";"";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"2";"Accueil temporaire pour Personnes agees";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"1";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Agees dependantes";"0";"0";"80";"Accueil en Maison de Retraite";"Hebergement Complet Internat";"Personnes Alzheimer ou maladies apparentees";"0";"0";"10";"";"";"";"";"";"";"";"";"";"";"";"";
